Hour_End,COAST,EAST,FAR_WEST,NORTH,NORTH_C,SOUTHERN,SOUTH_C,WEST,ERCOT
7/19/2015 9:00,11545.69271,1431.394428,2013.59129,868.7230035,13134.48061,3212.278545,6435.770804,1104.85933,39746.79071
7/19/2015 10:00,12720.82234,1555.516698,2118.435796,943.1223269,14611.04641,3538.519626,7062.748424,1192.597345,43742.80897
7/19/2015 11:00,13929.47557,1684.175657,2211.065386,1008.819292,16099.38624,3848.674276,7709.050008,1273.613852,47764.26028
7/19/2015 12:00,15027.63839,1806.820781,2308.328473,1079.070684,17582.5108,4142.990586,8409.151665,1354.750141,51711.26152
7/19/2015 13:00,15978.88815,1931.610403,2406.473579,1148.149697,18931.61763,4403.630401,8991.236929,1439.348327,55230.95512
7/19/2015 14:00,16659.56006,2020.668831,2491.373204,1204.802582,20057.85693,4618.571399,9515.274783,1517.763485,58085.87127
7/19/2015 15:00,17162.37475,2121.245348,2566.596111,1247.400922,20825.20027,4754.227704,9921.145057,1582.06447,60180.25463
7/19/2015 16:00,17603.47351,2106.19452,2615.046274,1276.788355,21456.92347,4850.068116,10264.99753,1627.849296,61801.34107
7/19/2015 17:00,17751.54263,2210.075317,2636.119924,1292.887223,21817.40445,4881.622798,10505.87536,1662.64767,62758.17537
7/19/2015 18:00,17685.13625,2216.514734,2631.73919,1294.767375,21900.25095,4852.9818,10618.97534,1677.131525,62877.49716
7/19/2015 19:00,17440.11831,2176.659056,2598.182203,1282.265549,21564.57868,4754.665241,10565.46544,1662.614487,62044.54897
7/19/2015 20:00,16837.68719,2110.753594,2542.642078,1236.077756,20789.61099,4562.161089,10284.854,1614.879251,59978.66595
7/19/2015 21:00,16386.92492,1964.71344,2477.825836,1173.370898,19862.66271,4423.724782,9903.972578,1550.428785,57743.62396
7/19/2015 22:00,15909.01295,1914.500539,2447.261993,1134.311432,19210.39163,4348.4269,9607.565335,1508.02101,56079.49179
7/19/2015 23:00,14915.65971,1816.036111,2369.579581,1068.56141,17805.27744,4107.117511,8887.090385,1401.518876,52370.84102
7/20/2015 0:00,13836.9998,1676.34434,2269.3279,986.28401,16218.1147,3797.0217,8081.49922,1291.53364,48157.12531
7/20/2015 1:00,12870.36724,1552.634855,2191.325676,924.4894858,14927.66581,3515.235434,7353.344122,1206.999947,44542.06257
7/20/2015 2:00,12125.91839,1468.465272,2122.368196,872.0507069,13924.50502,3284.35537,6812.749996,1144.287137,41754.70008
7/20/2015 3:00,11637.1363,1398.75708,2072.855205,837.4928623,13192.93042,3121.932191,6381.431237,1095.654409,39738.1897
7/20/2015 4:00,11371.5102,1336.856427,2045.460699,826.6975322,12733.80283,3023.202631,6133.842085,1062.882927,38534.25534
7/20/2015 5:00,11350.05245,1334.006449,2022.135774,808.1802425,12621.41563,2970.330247,6040.749449,1045.917436,38192.78768
7/20/2015 6:00,11623.51816,1378.695863,2017.985569,818.2232851,12974.21494,3004.873152,6205.466986,1055.442037,39078.41999
7/20/2015 7:00,11933.88483,1386.169071,2045.071864,848.5849316,13529.08719,3119.319802,6546.474827,1090.193613,40498.78612
7/20/2015 8:00,12225.16321,1498.311541,2056.520164,879.7721005,13930.05474,3166.530366,6714.666041,1117.914359,41588.93252
7/20/2015 9:00,13112.78805,1577.969494,2136.560362,950.3724553,15017.19671,3384.992813,7064.64597,1188.793967,44433.31982
7/20/2015 10:00,14126.88513,1762.183391,2234.71948,1024.352778,16320.37052,3699.196583,7647.75252,1275.094081,48090.55449
7/20/2015 11:00,15228.45664,1941.420762,2339.371388,1109.598605,17894.00306,4046.161647,8278.71041,1365.867229,52203.58974
7/20/2015 12:00,16200.91986,2064.308073,2442.898066,1186.491307,19351.09645,4383.629946,8912.606043,1463.497338,56005.44708
7/20/2015 13:00,17035.54028,2174.119999,2542.140774,1255.958361,20614.60147,4685.576531,9494.040216,1552.55999,59354.53762
7/20/2015 14:00,17753.981,2249.137673,2633.352395,1316.42495,21759.24437,4915.11931,10057.34717,1638.506922,62323.11379
7/20/2015 15:00,18285.92402,2270.538631,2701.046017,1360.225374,22663.47429,5086.804484,10473.9167,1708.296066,64550.22559
7/20/2015 16:00,18416.13871,2354.642285,2715.934779,1380.966864,23161.08881,5160.182177,10763.47989,1756.309405,65708.74293
7/20/2015 17:00,18474.22039,2339.007197,2718.631968,1384.361914,23426.17593,5143.155943,10885.84517,1781.85448,66153.25298
7/20/2015 18:00,18301.13405,2334.411061,2686.367541,1372.73833,23391.86726,5076.895944,11010.10014,1772.507487,65946.02181
7/20/2015 19:00,17794.40164,2294.68489,2647.751582,1349.661337,22898.46078,4948.485401,11045.3669,1746.013166,64724.8257
7/20/2015 20:00,17165.28725,2205.89626,2577.559173,1298.804055,21958.15672,4745.638753,10653.56346,1687.088443,62291.99412
7/20/2015 21:00,16606.67882,2141.553886,2505.080091,1235.911923,20860.42525,4595.69472,10193.98633,1606.91819,59746.24922
7/20/2015 22:00,16068.27078,2045.713716,2457.977675,1193.437346,19969.29723,4506.855652,9849.441509,1554.456318,57645.45023
7/20/2015 23:00,15098.47652,1892.550397,2355.805774,1121.375326,18326.89021,4230.158187,9064.005581,1441.214025,53530.47602
7/21/2015 0:00,14107.7881,1716.59989,2235.0422,1027.71356,16613.3387,3899.2421,8179.08195,1316.55935,49095.36585
7/21/2015 1:00,13121.85189,1570.57583,2162.221399,951.3008306,15135.09068,3597.314007,7422.198811,1215.931377,45176.48482
7/21/2015 2:00,12399.40897,1492.494977,2108.267006,903.5443151,14124.09415,3365.795783,6883.028087,1099.389364,42376.02265
7/21/2015 3:00,11880.58833,1411.387177,2056.082814,866.108321,13411.35788,3190.171066,6498.988908,1038.237551,40352.92204
7/21/2015 4:00,11632.41881,1357.79267,2015.686858,850.0758197,12930.03503,3092.385756,6228.753447,1012.627573,39119.77597
7/21/2015 5:00,11596.91041,1361.248982,1968.418439,823.8844494,12751.66522,3037.947712,6140.842969,1004.367877,38685.28606
7/21/2015 6:00,11907.83967,1369.145547,1936.24657,826.3789809,13078.11244,3071.021404,6287.473283,1031.118469,39507.33637
7/21/2015 7:00,12223.90608,1420.616453,1958.567869,848.1647568,13620.26987,3173.589823,6587.193629,1086.524709,40918.83319
7/21/2015 8:00,12542.38192,1508.23399,1962.820819,870.5448513,13937.86777,3234.272291,6729.410683,1111.082143,41896.61447
7/21/2015 9:00,13332.63193,1614.225679,2036.690876,918.1262998,14560.61879,3437.053225,7087.485123,1149.759392,44136.59131
7/21/2015 10:00,14304.96625,1748.790898,2131.113216,973.3833825,15569.29131,3734.119155,7645.319094,1227.577877,47334.56119
7/21/2015 11:00,15391.63361,1868.425408,2249.1844,1041.981718,16692.72702,4084.485595,8285.54933,1324.59201,50938.57909
7/21/2015 12:00,16318.97587,2017.940019,2369.062648,1112.129468,17954.92843,4409.941926,8921.700829,1421.458831,54526.13802
7/21/2015 13:00,17022.58651,2123.839844,2447.465033,1175.585282,19318.23804,4670.984084,9506.598056,1518.141651,57783.43851
7/21/2015 14:00,17702.65359,2207.875595,2532.348955,1231.583716,20692.80559,4882.641803,10048.5805,1613.431424,60911.92117
7/21/2015 15:00,18127.71459,2269.748471,2594.688872,1271.173839,21753.2839,5035.435522,10482.10962,1688.991788,63223.14659
7/21/2015 16:00,18371.64893,2328.088361,2611.420108,1301.936317,22370.39141,5112.383277,10829.01312,1735.41019,64660.29172
7/21/2015 17:00,18412.17575,2331.814495,2578.926629,1317.38844,22623.29253,5130.602314,11052.69198,1757.551002,65204.44314
7/21/2015 18:00,18198.16357,2301.214763,2451.341181,1309.378559,22573.04654,5060.208685,11085.56974,1751.457954,64730.381
7/21/2015 19:00,17646.17502,2238.301125,2356.673918,1284.100909,22062.33865,4903.14699,10916.6851,1723.959363,63131.38107
7/21/2015 20:00,17011.56004,2164.870889,2285.522479,1226.057287,21105.77092,4694.859909,10544.13155,1665.156493,60697.92956
7/21/2015 21:00,16558.23849,2091.777771,2226.482398,1158.548114,20102.27241,4560.179781,10118.45413,1590.49506,58406.44815
7/21/2015 22:00,16114.97736,2020.479298,2202.802308,1118.582803,19368.07951,4477.63699,9833.366954,1536.45516,56672.38038
7/21/2015 23:00,15030.22109,1851.976129,2133.598797,1050.20464,17820.41505,4198.282424,9032.486253,1426.140676,52543.32506
7/22/2015 0:00,13988.8438,1705.84886,2061.51939,968.87916,16185.5972,3880.0909,8211.1337,1315.21797,48317.13098
7/22/2015 1:00,13067.38446,1603.975992,2014.480813,893.4240711,14824.76545,3557.863162,7504.944849,1191.735971,44658.57477
7/22/2015 2:00,12410.73491,1493.718236,1966.615281,854.3945478,13829.57789,3341.267884,6951.779535,1127.354563,41975.44285
7/22/2015 3:00,11934.67696,1425.369417,1932.118449,826.6613034,13211.53011,3178.390159,6595.137678,1089.251757,40193.13583
7/22/2015 4:00,11668.57377,1407.054446,1907.467054,820.2699822,12799.23507,3073.11577,6386.158564,1062.399855,39124.27451
7/22/2015 5:00,11684.2058,1320.207495,1904.245232,811.9654864,12802.40089,3038.667338,6350.974275,1048.936377,38961.60289
7/22/2015 6:00,12063.76717,1352.269381,1920.778243,825.7426073,13208.45842,3085.622731,6551.559829,1062.081228,40070.2796
7/22/2015 7:00,12414.38859,1425.674279,1964.389294,847.6107765,13820.20882,3194.874833,6898.80235,1096.415325,41662.36426
7/22/2015 8:00,12692.73144,1496.635325,1997.788009,870.8095517,14205.71962,3267.642801,7052.093275,1116.602404,42700.02242
7/22/2015 9:00,13518.39058,1577.789995,2070.783138,910.1691865,14996.17632,3502.396078,7316.086435,1170.026022,45061.81775
7/22/2015 10:00,14522.72346,1711.774678,2140.172225,957.9628256,16000.88222,3777.942078,7757.646619,1245.091589,48114.19569
7/22/2015 11:00,15526.22982,1870.914468,2214.471707,1015.505763,17168.90275,4095.550321,8317.749157,1323.517883,51532.84187
7/22/2015 12:00,16480.39666,2009.399352,2292.848525,1072.946116,18326.11368,4413.348263,8824.658486,1412.024893,54831.73598
7/22/2015 13:00,17290.6618,2110.878027,2378.433513,1132.994213,19479.23439,4677.753922,9384.588052,1499.245101,57953.78902
7/22/2015 14:00,17982.95643,2202.128861,2476.338161,1196.370677,20771.29102,4890.235788,9963.350832,1586.983127,61069.65489
7/22/2015 15:00,18531.67548,2277.330209,2556.796847,1251.785597,21807.59133,5038.259623,10396.83523,1658.499219,63518.77354
7/22/2015 16:00,18840.3193,2325.427265,2612.666294,1298.528878,22488.80717,5094.937591,10781.00665,1719.814163,65161.50731
7/22/2015 17:00,18894.43631,2275.176991,2664.069391,1327.78784,22885.30555,5121.859193,11040.74648,1754.295376,65963.67713
7/22/2015 18:00,18496.95745,2329.134147,2649.403559,1323.444256,22872.72152,5038.713873,11072.80472,1749.836141,65533.01567
7/22/2015 19:00,17854.98862,2280.647955,2625.181974,1299.060567,22311.12643,4873.956802,10944.94479,1720.740997,63910.64813
7/22/2015 20:00,17089.50463,2185.882621,2572.59413,1252.298449,21322.93381,4665.660079,10575.70841,1661.535758,61326.11789
7/22/2015 21:00,16488.04317,2086.971017,2496.668618,1197.253454,20331.1344,4520.391703,10187.15448,1584.32507,58891.94191
7/22/2015 22:00,15912.58146,2017.65896,2457.521458,1162.29734,19616.29993,4438.133897,9878.996225,1517.865815,57001.35509
7/22/2015 23:00,14838.32022,1886.636059,2366.246791,1093.975552,18138.21079,4175.057763,9116.588581,1410.107093,53025.14285
7/23/2015 0:00,13733.3773,1718.94304,2248.6878,1002.57026,16607.5392,3868.5118,8250.75882,1306.00214,48736.39036
7/23/2015 1:00,12803.22226,1604.946681,2172.47418,940.3549439,15332.1592,3595.453965,7352.177547,1215.389086,45016.17786
7/23/2015 2:00,12065.30364,1515.489304,2111.503692,895.0271066,14417.49434,3380.504894,6791.262,1156.617974,42333.20294
7/23/2015 3:00,11542.90258,1469.726,2071.726032,858.6636956,13776.12726,3221.740045,6439.256152,1115.333544,40495.47531
7/23/2015 4:00,11245.12371,1427.373554,2040.107549,844.6761029,13343.85133,3115.989292,6220.081858,1085.613814,39322.81721
7/23/2015 5:00,11244.249,1400.836201,2034.739197,828.030143,13200.79631,3071.576783,6157.154812,1067.349295,39004.73174
7/23/2015 6:00,11620.64428,1419.92334,2044.329279,842.7720483,13536.28657,3117.670448,6356.940199,1076.861125,40015.42728
7/23/2015 7:00,11997.01926,1450.724428,2062.120023,868.5040192,14026.4419,3231.818205,6790.002182,1112.961944,41539.59197
7/23/2015 8:00,12388.49164,1534.646647,2087.400571,893.0334484,14366.76461,3291.500382,6887.077591,1143.575478,42592.49037
7/23/2015 9:00,13319.73081,1631.435828,2145.568229,951.7546634,15279.98848,3506.444333,7231.827978,1207.490534,45274.24086
7/23/2015 10:00,14438.82073,1697.252859,2232.151482,1025.037648,16508.56567,3816.28301,7769.496406,1280.209046,48767.81685
7/23/2015 11:00,15629.08183,1812.39475,2325.580364,1105.406067,17814.00905,4160.651455,8423.752282,1361.076064,52631.95186
7/23/2015 12:00,16754.59203,1966.935832,2427.227929,1183.528872,19141.78406,4480.400451,9049.231255,1451.18738,56454.88781
7/23/2015 13:00,17546.90734,2084.928388,2508.281842,1241.098925,20349.44285,4710.387478,9591.682984,1532.004196,59564.73401
7/23/2015 14:00,18302.80901,2229.90996,2595.672354,1296.573554,21441.24273,4896.477498,10066.72079,1608.850937,62438.25683
7/23/2015 15:00,18801.83362,2325.692898,2668.337476,1344.112486,22339.4281,5050.780767,10441.60336,1672.358681,64644.14739
7/23/2015 16:00,19021.58689,2368.634165,2709.544728,1371.144278,22780.22851,5130.28217,10730.39333,1722.816763,65834.63083
7/23/2015 17:00,18867.28934,2333.707071,2730.565056,1378.120899,22995.65929,5092.562706,10931.5467,1753.345826,66082.79689
7/23/2015 18:00,18513.58744,2341.021572,2719.754582,1363.727731,23028.18076,5016.641572,10989.59756,1746.47888,65718.9901
7/23/2015 19:00,17904.20248,2305.04463,2688.156093,1337.473805,22563.80044,4859.68426,10910.75164,1714.9547,64284.06805
7/23/2015 20:00,17208.67502,2208.079114,2643.564619,1290.364193,21635.24509,4657.934217,10498.84482,1666.065172,61808.77225
7/23/2015 21:00,16650.2659,2121.805397,2554.069066,1235.390072,20660.41628,4521.058378,10068.485,1592.892248,59404.38234
7/23/2015 22:00,16105.45098,2016.792667,2510.895114,1196.071217,19945.21563,4450.455864,9597.940487,1545.721833,57368.54379
7/23/2015 23:00,15086.56962,1899.910977,2420.560366,1123.713672,18380.53151,4198.697657,8789.390537,1443.636114,53343.01045
7/24/2015 0:00,14036.6505,1731.4346,2303.4526,1033.48273,16774.3389,3886.9163,7902.51931,1329.81863,48998.61357
7/24/2015 1:00,13065.63674,1618.216643,2217.929451,946.4546626,15368.85316,3621.178533,7291.367251,1238.1702,45367.80665
7/24/2015 2:00,12326.07498,1528.598522,2152.222864,901.5065185,14422.52917,3423.58154,6766.299188,1172.82406,42693.63684
7/24/2015 3:00,11790.34304,1474.281776,2099.731916,868.6835705,13759.37185,3278.600317,6437.235021,1127.950632,40836.19812
7/24/2015 4:00,11450.23223,1406.118929,2064.37427,846.5909808,13255.19304,3187.861618,6292.563525,1095.873388,39598.80798
7/24/2015 5:00,11359.81856,1383.228972,2037.488269,834.0040503,13069.02854,3147.036634,6278.181686,1078.600734,39187.38744
7/24/2015 6:00,11561.58129,1395.743343,2033.946079,838.072967,13274.16258,3191.124312,6460.284588,1084.050922,39838.96609
7/24/2015 7:00,11822.99482,1363.603664,2059.805456,859.0142846,13645.62476,3303.194034,6828.652227,1118.324926,41001.21417
7/24/2015 8:00,12126.04461,1412.679482,2067.820298,883.5456254,13926.47056,3356.392335,6977.433609,1144.602475,41894.989
7/24/2015 9:00,13029.03261,1520.154557,2134.61047,942.1260976,14886.79699,3565.06056,7316.619485,1202.593952,44596.99472
7/24/2015 10:00,14134.67426,1646.773396,2227.435444,1012.964872,16107.18679,3860.829948,7866.109041,1280.142557,48136.1163
7/24/2015 11:00,15266.74217,1778.74262,2330.438773,1088.209828,17492.79075,4187.937303,8453.120508,1361.804968,51959.78692
7/24/2015 12:00,16271.29544,1908.746303,2423.272491,1163.82999,18821.66925,4473.381327,8977.547293,1438.93495,55478.67704
7/24/2015 13:00,17195.955,2058.120586,2515.175702,1226.028308,20016.78434,4717.596264,9492.870349,1522.738773,58745.26932
7/24/2015 14:00,17941.34296,2171.254158,2595.233548,1283.512788,21090.13144,4912.019322,10023.77854,1596.868371,61614.14112
7/24/2015 15:00,18472.06564,2272.359903,2661.017744,1331.615423,22010.47724,5041.272072,10433.92348,1664.655884,63887.38738
7/24/2015 16:00,18799.19658,2306.340715,2695.186435,1359.070141,22553.84201,5104.594967,10768.92491,1721.084214,65308.23997
7/24/2015 17:00,18799.03426,2324.022132,2701.837795,1358.900217,22977.9379,5111.689931,10987.74006,1746.194171,66007.35646
7/24/2015 18:00,18562.0076,2299.01566,2677.178529,1344.129802,22872.30937,5042.72892,11005.57452,1734.324862,65537.26926
7/24/2015 19:00,17952.45491,2236.082735,2640.326425,1311.003127,22320.39343,4901.503542,10852.99709,1699.9607,63914.72196
7/24/2015 20:00,17267.87972,2117.6861,2586.31153,1258.664164,21368.2404,4693.999002,10447.69449,1638.238134,61378.71353
7/24/2015 21:00,16657.69652,2012.396609,2494.192609,1201.786792,20281.95894,4523.258229,10010.87227,1556.295481,58738.45746
7/24/2015 22:00,16097.34935,1942.966709,2455.642174,1152.350003,19481.18881,4413.013763,9669.286033,1506.726575,56718.52341
7/24/2015 23:00,15178.51557,1819.130732,2376.204021,1083.499664,18110.36021,4162.587986,9019.555793,1411.99365,53161.84763
7/25/2015 0:00,14260.4437,1700.5593,2285.4175,1009.19068,16547.9909,3878.5022,8284.09333,1309.31674,49275.51435
7/25/2015 1:00,13311.45842,1545.660106,2181.243721,948.3589682,15163.16743,3607.300796,7562.223226,1224.75063,45544.16329
7/25/2015 2:00,12577.75265,1429.40952,2116.89456,898.6706085,14136.68629,3394.110523,6966.567911,1156.261824,42676.35389
7/25/2015 3:00,11923.08795,1409.629591,2048.288189,860.3248012,13282.0463,3214.44972,6510.309694,1098.598422,40346.73466
7/25/2015 4:00,11473.61044,1360.481206,2010.266563,825.2073565,12731.7358,3090.318299,6183.267177,1059.005166,38733.89201
7/25/2015 5:00,11199.51916,1311.943652,1987.07352,804.3634848,12450.77761,3018.502382,5967.931542,1035.773122,37775.88447
7/25/2015 6:00,11099.32213,1311.455677,1977.200697,801.2816493,12419.00857,3002.730826,5942.065618,1026.267177,37579.33235
7/25/2015 7:00,11058.36825,1324.530874,1983.994349,798.5275546,12387.79417,3025.801248,6037.574602,1030.965037,37647.55608
7/25/2015 8:00,11212.49652,1346.158221,1965.957468,811.8689605,12606.99708,3020.27411,6118.519425,1036.281864,38118.55366
7/25/2015 9:00,12144.29672,1459.055214,2038.413588,881.2013651,13843.66054,3289.152688,6558.385692,1110.185936,41324.35173
7/25/2015 10:00,13375.37667,1605.599779,2136.437433,966.3518782,15447.74115,3630.107756,7149.329334,1207.27199,45518.21599
7/25/2015 11:00,14614.57739,1764.627667,2246.224681,1059.225567,17091.34276,3993.868842,7846.764627,1304.783859,49921.41539
7/25/2015 12:00,15687.02941,1913.977291,2355.002012,1137.54221,18655.44014,4333.225674,8498.79711,1398.139509,53979.15336
7/25/2015 13:00,16537.89841,2026.533923,2441.197586,1197.919094,19861.157,4629.53535,9118.949789,1484.297699,57297.48885
7/25/2015 14:00,17224.94636,2107.868768,2521.186604,1252.965475,20831.01145,4859.199922,9635.342648,1561.682774,59994.204
7/25/2015 15:00,17653.61445,2167.596193,2579.09998,1290.891094,21489.12114,4994.888412,10064.18843,1622.635135,61862.03484
7/25/2015 16:00,18002.61769,2230.596578,2622.907092,1315.475183,21729.08609,5070.181465,10421.52437,1669.93562,63062.32408
7/25/2015 17:00,18233.70431,2260.656271,2657.365519,1334.577473,21791.01277,5102.566922,10681.77373,1703.479261,63765.13626
7/25/2015 18:00,18144.19956,2213.116195,2657.498793,1334.276887,21632.23852,5057.765959,10757.54424,1710.313801,63506.95396
7/25/2015 19:00,17679.4813,2168.778934,2636.080159,1304.041528,21088.93203,4911.165922,10670.7426,1684.369088,62143.59157
7/25/2015 20:00,17008.44908,2116.550293,2591.514774,1254.113908,20120.83042,4694.01412,10295.67292,1633.713352,59714.85886
7/25/2015 21:00,16548.71427,2030.092212,2521.929688,1192.205746,19072.32681,4546.512402,9871.693061,1557.065446,57340.53964
7/25/2015 22:00,15949.70669,1937.945315,2468.565044,1146.899564,18315.47337,4435.333156,9519.84708,1503.681615,55277.45183
7/25/2015 23:00,15079.67925,1794.737347,2388.369715,1085.481215,17016.57789,4219.571747,8911.623243,1412.259072,51908.29948
7/26/2015 0:00,14198.5964,1665.60165,2286.3624,1004.88906,15707.5241,3937.5916,8242.17229,1314.40243,48357.13993
7/26/2015 1:00,13351.73331,1517.881137,2217.283453,938.7107355,14519.56563,3675.669865,7556.546437,1237.659763,45015.05033
7/26/2015 2:00,12613.27833,1463.287341,2153.615592,892.9572089,13522.88135,3463.267258,7035.588455,1170.897134,42315.77266
7/26/2015 3:00,12011.21402,1401.231714,2096.119688,853.1493425,12734.66127,3299.125532,6631.4583,1118.856903,40145.81676
7/26/2015 4:00,11565.71706,1348.694446,2052.466756,829.7813007,12149.26014,3181.470799,6312.465834,1078.84146,38518.6978
7/26/2015 5:00,11315.29442,1288.662175,2025.674461,799.2244476,11709.64531,3104.686878,6107.791999,1049.870303,37400.85
7/26/2015 6:00,11227.96719,1298.088857,2003.999012,784.3190288,11570.12875,3078.645736,6005.312883,1033.344155,37001.80561
7/26/2015 7:00,11087.82039,1295.898581,1991.062993,772.8552301,11461.73641,3061.377983,5979.809113,1031.858654,36682.41935
7/26/2015 8:00,11174.28917,1318.792723,1976.942065,789.1548845,11704.91104,3017.665347,6024.876614,1039.409466,37046.04131
7/26/2015 9:00,11990.68098,1438.497245,2038.217326,858.7138415,12956.50936,3243.353663,6452.418094,1111.613481,40090.004
7/26/2015 10:00,13104.85864,1581.254839,2146.82856,939.4228056,14673.45575,3584.875891,7055.402123,1208.172183,44294.27079
7/26/2015 11:00,14246.23902,1722.899872,2245.863161,1023.263711,16457.39069,3942.184756,7703.850259,1306.984911,48648.67637
7/26/2015 12:00,15360.12975,1849.035638,2349.083863,1101.388781,18123.81288,4278.6366,8450.759524,1408.289086,52921.13611
7/26/2015 13:00,16320.74601,1998.013113,2452.824072,1178.170389,19529.64064,4573.378528,9116.310617,1519.647703,56688.73108
7/26/2015 14:00,17017.77824,2080.252621,2543.978482,1238.724839,20679.36612,4808.237488,9706.96825,1585.651761,59660.9578
7/26/2015 15:00,17614.89827,2170.832321,2613.396766,1286.52949,21516.06636,4971.00722,10139.0126,1647.927762,61959.6708
7/26/2015 16:00,18023.52128,2147.307401,2650.334556,1316.023881,22096.01746,5069.400346,10506.24951,1689.877729,63498.73216
7/26/2015 17:00,18113.79378,2250.434808,2668.162902,1332.661173,22398.95755,5103.142653,10764.78235,1719.659163,64351.59438
7/26/2015 18:00,18136.96121,2255.849925,2677.527468,1335.657339,22526.22085,5074.115533,10874.61904,1733.766991,64614.71836
7/26/2015 19:00,17815.1078,2213.544218,2665.44879,1318.344046,22195.81989,4954.714366,10807.04709,1720.501716,63690.52792
7/26/2015 20:00,17186.36297,2143.289721,2629.127357,1270.601682,21388.9751,4753.661811,10513.59979,1665.38524,61551.00367
7/26/2015 21:00,16803.08252,1991.701315,2569.766948,1211.578163,20426.69994,4645.057218,10139.94467,1600.742808,59388.57358
7/26/2015 22:00,16376.00381,1935.314006,2531.47067,1167.461747,19600.00637,4561.455758,9818.808791,1562.457016,57552.97816
7/26/2015 23:00,15392.96175,1839.824275,2445.937576,1100.295454,17978.01568,4303.224448,9119.519839,1456.245591,53636.02462
7/27/2015 0:00,14404.4053,1713.56753,2338.3615,1016.04114,16273.5215,3996.6949,8329.27647,1351.19895,49423.06729
7/27/2015 1:00,13461.79783,1582.438592,2251.89186,947.1373185,14896.58712,3690.428686,7722.623334,1276.355588,45829.26032
7/27/2015 2:00,12826.8157,1502.410842,2178.227416,891.73064,13873.76249,3480.116421,7175.843436,1211.771439,43140.67838
7/27/2015 3:00,12349.87264,1428.082218,2124.630389,853.225771,13185.84031,3326.258928,6780.053859,1161.090834,41209.05495
7/27/2015 4:00,12081.57987,1365.860831,2094.354124,835.5450141,12714.30019,3229.752573,6539.327227,1122.22618,39982.94601
7/27/2015 5:00,12080.18808,1356.251056,2065.31861,816.3383436,12556.22473,3178.740151,6453.461811,1095.528605,39602.05138
7/27/2015 6:00,12345.56381,1404.764485,2063.799876,824.541626,12860.89114,3211.944055,6598.993796,1099.156906,40409.65569
7/27/2015 7:00,12642.00939,1405.627605,2084.529391,854.3945039,13413.58989,3318.455153,6925.402276,1131.364672,41775.37288
7/27/2015 8:00,12813.00934,1520.090089,2094.267145,882.8622835,13808.85952,3354.133473,7024.564627,1155.035406,42652.82188
7/27/2015 9:00,13454.06087,1595.698949,2172.86686,952.3288288,14928.9213,3623.68012,7362.776498,1223.461742,45313.79517
7/27/2015 10:00,14283.57323,1782.423897,2280.484916,1032.156884,16428.88116,3932.211491,7921.511074,1319.119925,48980.36257
7/27/2015 11:00,15303.19086,1934.929836,2397.371218,1125.005701,18143.19248,4268.992696,8613.358104,1420.218069,53206.25896
7/27/2015 12:00,16431.46007,2077.103356,2503.446194,1209.193612,19782.87448,4593.011142,9334.011859,1530.559992,57461.66071
7/27/2015 13:00,17415.91271,2206.527516,2600.56299,1277.958754,21118.84922,4863.816691,9969.398731,1623.000714,61076.02732
7/27/2015 14:00,18245.44801,2301.283561,2694.165992,1334.680603,22176.16859,5072.046259,10530.33366,1707.497627,64061.6243
7/27/2015 15:00,18681.12408,2310.654775,2756.071701,1376.927441,22936.10521,5198.339027,10926.98883,1771.037395,65957.24845
7/27/2015 16:00,18749.10712,2378.294892,2754.162481,1391.734593,23188.71101,5216.647046,11145.63307,1803.011745,66627.30196
7/27/2015 17:00,18678.877,2338.153447,2748.265704,1390.809077,23323.42943,5197.81061,11187.41795,1811.442982,66676.2062
7/27/2015 18:00,18417.43558,2335.039405,2720.302407,1376.391292,23255.21626,5119.681237,11241.32741,1794.433438,66259.82703
7/27/2015 19:00,17947.75781,2301.628794,2706.714837,1354.437659,22745.76726,4979.745166,11223.01473,1766.644834,65025.71109
7/27/2015 20:00,17191.04128,2226.723978,2649.539705,1306.481164,21897.79508,4803.477271,10791.10453,1705.682459,62571.84547
7/27/2015 21:00,16677.12026,2168.207922,2571.706939,1245.893262,20856.88028,4679.380084,10353.09465,1633.422073,60185.70547
7/27/2015 22:00,16117.62207,2081.025341,2530.203493,1202.87761,20059.67665,4596.613919,10007.82159,1588.714249,58184.55492
7/27/2015 23:00,15021.11861,1931.667868,2428.612787,1130.377871,18410.34558,4318.831094,9207.709046,1480.698248,53929.3611
7/28/2015 0:00,13900.3244,1760.22848,2306.2838,1038.0303,16746.9911,3990.8465,8307.39868,1361.78949,49411.89275
7/28/2015 1:00,12918.48958,1631.164637,2233.222879,968.4461762,15352.4904,3666.174869,7573.914915,1254.135873,45598.03933
7/28/2015 2:00,12230.32287,1556.109208,2172.917926,918.861228,14367.66886,3462.606455,7030.359953,1135.590557,42874.43705
7/28/2015 3:00,11709.45481,1476.098412,2112.514132,882.8374928,13696.0835,3305.682926,6650.549634,1070.153387,40903.3743
7/28/2015 4:00,11468.67805,1424.872259,2076.809091,866.0577005,13267.46007,3206.60054,6419.210567,1040.042754,39769.73103
7/28/2015 5:00,11461.26175,1423.920425,2034.940402,841.9667707,13130.76347,3160.429787,6368.085331,1031.246955,39452.61489
7/28/2015 6:00,11803.92896,1428.70129,2004.256451,848.2773674,13493.79561,3211.985714,6553.370355,1059.512581,40403.82833
