2014 Form EIA-860 Data - Schedule 6Dcomma 'Cooling System Data',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Utility ID,Utility Name,Plant Code,Plant Name,State,Cooling ID,Cooling Status,Inservice Month,Inservice Year,Cooling Type 1,Cooling Type 2,Cooling Type 3,Cooling Type 4,Percent Dry Cooling,Cooling Water Source,Cooling Water Discharge,Water Source Code,Water Type Code,Intake Rate at 100% (Gallons per Minute),Chlorine Inservice Month,Chlorine Inservice Year,Pond Inservice Month,Pond Inservice Year,Pond Surface Area (Acres),Pond Volume (Acre Feet),Tower Inservice Month,Tower Inservice Year,Tower Type 1,Tower Type 2,Tower Type 3,Tower Type 4,Tower Water Rate (Gallons per Minute),Power Requirement (MW),Cost Total (Thousand Dollars),Cost Ponds (Thousand Dollars),Cost Towers (Thousand Dollars),Cost Chlorine Equipment (Thousand Dollars),Intake Distance Shore (Feet),Outlet Distance Shore (Feet),Intake Distance Surface (Feet),Outlet Distance Surface (Feet),Steam Plant Type
5701,El Paso Electric Co,3456,Newman,TX,4,OP,8,1975,RI,,,, ,Wells/Treated Municipal Waste,Not Applicable,GW,FR,"1,899", , , , , , ,8,1975,MW,,,,"60,143",1,"1,800", , , , , , , ,1
5701,El Paso Electric Co,3456,Newman,TX,CT5,OP,5,2010,RI,,,, ,Wells/Treated Municipal Waste,Not Applicable,GW,FR,"1,427",3,2012, , , , ,5,2010,MW,,,,"74,955",2.7,"2,169", ,"1,988", , , , , ,1
5748,Electric Energy Inc,887,Joppa Steam,IL,1-4,OP,6,1955,ON,,,, ,Ohio River,Ohio River,SW,FR,"343,805", , , , , , , , ,,,,, , ,"6,313", , , ,175,100,,30,1
5748,Electric Energy Inc,887,Joppa Steam,IL,5-6,OP,6,1955,ON,,,, ,Ohio River,Ohio River,SW,FR,"171,902", , , , , , , , ,,,,, , ,"3,157", , , ,175,100,,20,1
5761,Ennis Power Company LLC,55223,Ennis Power Company LLC,TX,CT1,OP,10,2001,RI,,,, ,City of Ennis WWT,City of Ennis Sewage System,PD,BE,"1,198", , , , , , ,10,2001,MW,,,,"96,050",1.5,750, ,650, , , , , ,3
5860,Empire District Electric Co,2076,Asbury,MO,1,OP,6,1970,RI,,,, ,Wells,Blackberry Creek,GW,FR,"1,533", , , , , , ,4,1997,MW,,,,"92,010",2,"4,400", ,"1,500", , , , , ,1
5860,Empire District Electric Co,2076,Asbury,MO,2,OP,6,1986,RC,,,, ,Wells,Blackberry Creek,GW,FR,"28,725", , ,6,1986,30,360, , ,,,,, , ,835,835, , , , , , ,1
5860,Empire District Electric Co,7296,State Line Combined Cycle,MO,HRC,OP,4,2001,RI,,,, ,"Municipal, Wells",Short Creek,GW,FR,"2,800",6,2001, , , , ,4,2001,MW,,,,"160,000",2.83,"1,500", ,"1,500", , , , , ,1
5943,Entergy Nuc Fitzpatrick LLC,6110,James A Fitzpatrick,NY,CW,OP,7,1975,ON,,,, ,LAKE ONTARIO,LAKE ONTARIO,SW,FR,"359,963",5,1999, , , , , , ,,,,, , , , , , ,900,"1,150",12,26,3
5956,Entergy Nuclear Vermont Yankee,3751,Vermont Yankee,VT,CW,RE,4,1972,ON,RF,,, ,Vernon Pool,Vernon Pool,SW,FR,"366,246",4,1972, , , , ,4,1972,MW,,,,"366,246",9.7, , , , ,,,15,,3
6027,Entergy Nuclear Indian Point 2,2497,Indian Point 2,NY,CW,OP,9,1973,ON,,,, ,HUDSON RIVER,HUDSON RIVER,SW,BR,"840,212",9,1973, , , , , , ,,,,, , , , , , ,,,15,15,3
6028,Entergy Nuclear Indian Point 3,8907,Indian Point 3,NY,CW,OP,12,1975,ON,,,, ,HUDSON RIVER,HUDSON RIVER,SW,BR,"840,212",12,1975, , , , , , ,,,,, , , , , , ,,,15,15,3
6035,Exelon Power,3159,Cromby Generating Station,PA,1,RE,7,1954,ON,,,, ,Schuylkill River,,SW,FR,"98,743", , , , , , , , ,,,,, , ,"1,047", , , ,,,12,9,4
6035,Exelon Power,3159,Cromby Generating Station,PA,2,RE,9,1955,ON,,,, ,Schuylkill River,,SW,FR,"121,184", , , , , , , , ,,,,, , ,"1,085", , , ,,,12,9,4
6035,Exelon Power,3161,Eddystone Generating Station,PA,1,RE,2,1960,ON,,,, ,Delaware River,,SW,FR,"204,218", , , , , , , , ,,,,, , ,"5,428", , , ,45,300,10,40,1
6035,Exelon Power,3161,Eddystone Generating Station,PA,2,RE,10,1960,ON,,,, ,Delaware River,,SW,FR,"204,218", , , , , , , , ,,,,, , ,"5,319", , , ,45,300,10,40,1
6035,Exelon Power,3161,Eddystone Generating Station,PA,3,OP,9,1974,ON,,,, ,Delaware River,Delaware River,SW,FR,"274,685", , , , , , , , ,,,,, , ,"9,332", , , ,,300,20,40,1
6035,Exelon Power,3161,Eddystone Generating Station,PA,4,OP,6,1976,ON,,,, ,Delaware River,Delaware River,SW,FR,"274,685", , , , , , , , ,,,,, , ,"9,446", , , ,,300,20,40,1
6035,Exelon Power,3169,Schuylkill Generating Station,PA,1,RE,7,1958,ON,,,, ,SCHUYLKILL RIVER,,SW,FR,"97,845", , , , , , , , ,,,,, , ,"1,180", , , ,,,18,10,4
6035,Exelon Power,3453,Mountain Creek,TX,1,OP,6,1938,ON,,,, ,Mountain Creek Lake,Mountain Creek Lake,SW,FR,"701,523",6,1938, , , , , , ,,,,, , ,"5,997", , ,30,,"5,808",20,10,1
6035,Exelon Power,3491,Handley,TX,1,OP,10,1976,OC,,,, ,Lake Arlington,Lake Arlington,SW,FR,"888,686",10,1976,4,1958,"2,200","24,600", , ,,,,, , ,"7,216","7,216", , ,,"4,691",15,15,1
6035,Exelon Power,55139,Wolf Hollow I LP,TX,CIRC1,OP,8,2003,RI,,,, ,LAKE GRANBURY,Brazos River,SW,FR,"189,856",8,2003, , , , ,8,2003,MW,,,,"189,856",2.6,"3,000", ,"1,500", ,140,150,55,,1
6452,Florida Power & Light Co,609,Cape Canaveral,FL,1CWS,RE,4,1965,ON,,,, ,Indian River,,SW,SA,"275,134", , , , , , , , ,,,,, , ,681, , , ,525,,7,7,3
6452,Florida Power & Light Co,609,Cape Canaveral,FL,2CWS,RE,5,1969,ON,,,, ,Indian River,,SW,SA,"275,134", , , , , , , , ,,,,, , ,"1,168", , , ,700,,8,7,3
6452,Florida Power & Light Co,609,Cape Canaveral,FL,CW,OP,4,2013,ON,,,, ,Indian River,Indian River,SW,SA,"293,724", , , , , , , , ,,,,, , , , , , , , , , ,3
6452,Florida Power & Light Co,610,Cutler,FL,5CWS,RE,6,1954,ON,,,, ,Biscayne Bay,,SW,SA,"92,459", , , , , , , , ,,,,, , ,476, , , ,"3,200","2,500",9,3,4
6452,Florida Power & Light Co,610,Cutler,FL,6CWS,RE,6,1955,ON,,,, ,Biscayne Bay,,SW,SA,"89,766", , , , , , , , ,,,,, , ,493, , , ,"3,200","2,500",9,3,4
6452,Florida Power & Light Co,612,Fort Myers,FL,FM2,OP,6,2002,ON,,,,0%,Calosahatchee River,Calosahatchee River,SW,BR,"275,134", , , , , , , , ,,,,, , ,"20,455",11, , ,897,"2,649",15,1,3
6452,Florida Power & Light Co,613,Lauderdale,FL,FL4,OP,5,1993,ON,,,,0%,Dania Canal,Dania Cutoff Canal,SW,BR,"115,798", , , , , , , , ,,,,, , ,"6,178",185, , ,78,"1,089",11,2,3
6452,Florida Power & Light Co,613,Lauderdale,FL,FL5,OP,5,1993,ON,,,,0%,Dania Canal,Dania Cutoff Canal,SW,BR,"115,798", , , , , , , , ,,,,, , ,"5,289",185, , ,78,"1,089",11,2,3
6452,Florida Power & Light Co,617,Port Everglades,FL,1CWS,RE,5,1960,ON,,,, ,Intracoastal Waterway,,SW,SA,"160,233", , , , , , , , ,,,,, , ,"1,803", , , ,"1,510","3,850",7,5,3
6452,Florida Power & Light Co,617,Port Everglades,FL,2CWS,RE,5,1961,ON,,,, ,Intracoastal Waterway,,SW,SA,"160,233", , , , , , , , ,,,,, , ,"1,067", , , ,"1,520","3,945",7,5,3
6452,Florida Power & Light Co,617,Port Everglades,FL,3CWS,RE,6,1964,ON,,,, ,Intracoastal Waterway,,SW,SA,"275,134", , , , , , , , ,,,,, , ,"1,410", , , ,"1,560","4,090",11,5,3
6452,Florida Power & Light Co,617,Port Everglades,FL,4CWS,RE,6,1965,ON,,,, ,Intracoastal Waterway,,SW,SA,"275,134", , , , , , , , ,,,,, , ,890, , , ,"1,570","4,235",11,5,3
6452,Florida Power & Light Co,619,Riviera,FL,3CWS,RE,5,1962,ON,,,, ,Lake Worth,,SW,SA,"196,139", , , , , , , , ,,,,, , ,"1,855", , , ,300,"2,640",12,16,1
6452,Florida Power & Light Co,619,Riviera,FL,4CWS,RE,3,1963,ON,,,, ,Lake Worth,,SW,SA,"196,139", , , , , , , , ,,,,, , ,"2,316", , , ,300,"2,640",12,16,1
6452,Florida Power & Light Co,619,Riviera,FL,RBCT5,OP,4,2014,ON,,,, ,Lake Worth,Lake Worth,SW,SA,"406,143", , , , , , , , ,,,,, , , , , , , , , , ,1
6452,Florida Power & Light Co,620,Sanford,FL,3CWS,OP,5,1959,RC,,,, ,St. Johns River,On-site Cooling pond,SW,FR,"115,798", , , , , , , , ,,,,, , ,721, , , ,660,500,6,3,3
6452,Florida Power & Light Co,621,Turkey Point,FL,CP,OP,4,1967,RC,,,, ,Miami-Dade Municipal Water,On-site cooling pond,PD,BE,"1,798,018",4,1967,6,1973,"3,850","16,069", , ,,,,, , ,"32,910","32,910", , , , , , ,1
6452,Florida Power & Light Co,621,Turkey Point,FL,CT5,OP,5,2007,RI,,,, ,Miami-Dade Municipal Water,On-site cooling pond,PD,BE,"5,000", , , , , , ,5,2007,MW,,,,"296,800",3.3, , , , , , , , ,1
6452,Florida Power & Light Co,621,Turkey Point,FL,TPC,OP,12,1972,RC,,,, ,Miami-Dade Municipal Water,On-site cooling pond,PD,BE,"3,000,000", , ,6,1973,"3,850","16,069", , ,,,,, , ,"32,910","32,910", , , , , , ,1
6452,Florida Power & Light Co,6042,Manatee,FL,CP,OP,10,1976,RC,,,, ,Little Manatee River,On-site cooling pond,SW,FR,"798,919",10,1976,10,1976,"4,000","44,000", , ,,,,, , ,"20,351","20,351", , ,, ,, ,1
6452,Florida Power & Light Co,6043,Martin,FL,CP,OP,12,1980,RC,,,, ,St. Lucie Canal,On-site cooling pond,SW,FR,"400,357",12,1980,12,1980,"6,600","100,000", , ,,,,, , ,122,122, , ,, ,, ,1
6452,Florida Power & Light Co,6043,Martin,FL,CT,OP,6,2005,RI,,,, ,St. Lucie Canal,On-site cooling tower,SW,FR,"280,071",6,2005, , , , ,6,2005,MW,,,,"394,523",3.2,122, ,122, ,,,,,1
6452,Florida Power & Light Co,6045,St Lucie,FL,SLC,OP,3,1976,ON,,,, ,Atlantic Ocean,Atlantic Ocean,SW,SA,"1,032,312", , , , , , , , ,,,,, , ,"79,094", , , ,"1,200","3,500",16,40,3
6452,Florida Power & Light Co,6246,Putnam,FL,CT,RE,4,1978,RI,,,, ,St. Johns River,St. Johns River,SW,FR,"38,061", , , , , , ,4,1978,MW,,,,"179,532",1,"2,400", ,"2,400", ,, ,, ,1
6452,Florida Power & Light Co,56407,West County Energy Center,FL,CT1,OP,8,2009,RI,,,, ,"Village of Wellington, Wells",On-site cooling pond,PD,BE,"6,508", , , , , , ,8,2009,MW,,,,"303,859",3.9,"22,210", ,"14,403", , , , , ,1
6452,Florida Power & Light Co,56407,West County Energy Center,FL,CT2,OP,11,2009,RI,,,, ,"Village of Wellington, Wells",On-site cooling pond,PD,BE,"6,508", , , , , , ,11,2009,MW,,,,"303,859",3.9,"20,828", ,"14,147", , , , , ,1
6452,Florida Power & Light Co,56407,West County Energy Center,FL,CT3,OP,6,2011,RI,,,, ,"Village of Wellington, Wells",On-site cooling pond,PD,BE,"6,508", , , , , , ,6,2011,MW,,,,"303,859",3.9,"27,639", ,"14,653", , , , , ,1
6455,"Duke Energy Florida, Inc",628,Crystal River,FL,1,OP,10,1966,ON,,,, ,Gulf of Mexico,Gulf of Mexico,SW,SA,"309,694", , , , , , , , ,,,,, , ,"4,677", , , , , ,8,5,1
6455,"Duke Energy Florida, Inc",628,Crystal River,FL,2,OP,11,1969,ON,,,, ,Gulf of Mexico,Gulf of Mexico,SW,SA,"327,647", , , , , , , , ,,,,, , ,"1,195", , , , , ,8,5,1
6455,"Duke Energy Florida, Inc",628,Crystal River,FL,3,OP,3,1977,ON,,,, ,Gulf of Mexico,Gulf of Mexico,SW,SA,"684,019", ,1991, , , , , , ,,,,, , , , , , , , , , ,1
6455,"Duke Energy Florida, Inc",628,Crystal River,FL,4,OP,12,1982,RN,,,, ,Gulf of Mexico,Gulf of Mexico,SW,SA,"34,560",12,1982, , , , ,12,1982,NW,,,,"299,819",5,"25,864", ,"24,428",136, , ,8,5,1
6455,"Duke Energy Florida, Inc",628,Crystal River,FL,5,OP,10,1984,RN,,,, ,Gulf of Mexico,Gulf of Mexico,SW,SA,"34,560",10,1984, , , , ,10,1984,NW,,,,"299,819",5,"25,864", ,"24,428",136, , ,8,5,1
6455,"Duke Energy Florida, Inc",628,Crystal River,FL,6,OP,6,1993,ON,OT,,, ,Anclote River,Anclote River,PD,BE,"866,693",6,1993, , , , ,6,1993,MW,,,,"866,693",23,"51,526",74,"49,980","1,472", , ,8,,1
6455,"Duke Energy Florida, Inc",634,P L Bartow,FL,1,OP,9,1958,ON,,,, ,Tampa Bay,Tampa Bay,SW,SA,"390,034", , , , , , , , ,,,,, , ,"3,913", , , , , ,12,8,1
6455,"Duke Energy Florida, Inc",638,Suwannee River,FL,1,OP,11,1953,ON,,,, ,Suwannee River,Suwannee River,SW,FR,"120,287", , , , , , , , ,,,,, , ,"1,254", , , , , ,9,9,1
6455,"Duke Energy Florida, Inc",7302,Hines Energy Complex,FL,1,OP,4,1999,RC,,,, ,Cooling Ponds,Cooling Ponds,SW,FR,"15,709", , ,11,1997,"1,192","23,840", , ,,,,, , , , , , ,140,250,40,30,3
6455,"Duke Energy Florida, Inc",8048,Anclote,FL,1,OP,10,1974,ON,OT,,, ,Anclote River,Anclote River,SW,BR,"1,992,810", , , , , , , , ,,,,, , , , , , , , ,7,7,1
6455,"Duke Energy Florida, Inc",8048,Anclote,FL,2,OP,7,1981,ON,OT,,, ,Anclote River,Anclote River,SW,BR,"570,000",7,1981, , , , ,7,1981,MW,,,,"659,333",15,"17,021", ,"16,251",770,,,7,,1
6455,"Duke Energy Florida, Inc",57894,Levy Nuclear Plant,FL,1,CN, , ,RI,,,, ,Gulf of Mexico,,SW,SA, , , , , , , , , ,MW,,,, , , , , , , , , , ,4
6455,"Duke Energy Florida, Inc",57894,Levy Nuclear Plant,FL,2,CN, , ,RI,,,, ,Gulf of Mexico,,SW,SA, , , , , , , , , ,MW,,,, , , , , , , , , , ,4
6519,Frontera Generation Limited Partnership,55098,Frontera Energy Center,TX,CT-001,OP,6,1999,RI,,,, ,Rio Grande River - Hidalgo Irr Dist,Arroyo Colorado Tidal Segment 2202,SW,FR,"2,545",5,2000, , , , ,6,1999,MW,,,,"154,981",4.2,"2,839", ,"1,000","1,000", , , , ,3
6526,FirstEnergy Generation Corp,2835,FirstEnergy Ashtabula,OH,1,OP,6,1930,ON,,,, ,Lake Erie,Lake Erie,SW,FR,"586,174", , , , , , , , ,,,,, , ,"2,224", , , ,"1,000",100,20,20,1
6526,FirstEnergy Generation Corp,2835,FirstEnergy Ashtabula,OH,2,RE,6,1948,ON,,,, ,Lake Erie,,,,"120,287", , , , , , , , ,,,,, , ,"1,900", , , ,"3,800",20,21,10,1
6526,FirstEnergy Generation Corp,2837,FirstEnergy Eastlake,OH,1,OP,9,1953,ON,,,, ,Lake Erie,Lake Erie,SW,FR,"804,754", , , , , , , , ,,,,, , ,"5,222", , , ,600,100,20,20,1
6526,FirstEnergy Generation Corp,2838,FirstEnergy Lake Shore,OH,1,OP,9,1941,ON,,,, ,Lake Erie,LAKE ERIE,SW,FR,"432,673", , , , , , , , ,,,,, , , , , , ,500,100,20,20,1
6526,FirstEnergy Generation Corp,2864,FirstEnergy R E Burger,OH,3,RE,3,1950,ON,,,, ,Ohio River,,SW,FR,"76,750", , , , , , , , ,,,,, , ,355, , , ,,,10,4,4
6526,FirstEnergy Generation Corp,2864,FirstEnergy R E Burger,OH,4,RE,3,1955,ON,,,, ,Ohio River,,SW,FR,"73,608", , , , , , , , ,,,,, , ,320, , , ,,,10,4,4
6526,FirstEnergy Generation Corp,2864,FirstEnergy R E Burger,OH,5,RE,6,1955,ON,,,, ,Ohio River,,SW,FR,"73,608", , , , , , , , ,,,,, , ,322, , , ,,,14,4,4
6526,FirstEnergy Generation Corp,2866,FirstEnergy W H Sammis,OH,1,OP,8,1959,ON,,,, ,Ohio River,OHIO RIVER,SW,FR,"95,152",5,1996, , , , , , ,,,,, , ,"4,438", , ,27,,308,21,36,1
6526,FirstEnergy Generation Corp,2866,FirstEnergy W H Sammis,OH,2,OP,7,1960,ON,,,, ,Ohio River,OHIO RIVER,SW,FR,"95,152",5,1996, , , , , , ,,,,, , ,389, , ,27,,308,21,36,1
6526,FirstEnergy Generation Corp,2866,FirstEnergy W H Sammis,OH,3,OP,7,1961,ON,,,, ,Ohio River,OHIO RIVER,SW,FR,"95,152",5,1996, , , , , , ,,,,, , ,"1,349", , ,27,,308,21,36,1
6526,FirstEnergy Generation Corp,2866,FirstEnergy W H Sammis,OH,4,OP,11,1962,ON,,,, ,Ohio River,OHIO RIVER,SW,FR,"95,152",5,1996, , , , , , ,,,,, , ,445, , ,27,,308,21,36,1
6526,FirstEnergy Generation Corp,2866,FirstEnergy W H Sammis,OH,5,OP,12,1967,ON,,,, ,Ohio River,OHIO RIVER,SW,FR,"180,879",5,1996, , , , , , ,,,,, , ,"1,849", , ,45,,308,21,36,1
6526,FirstEnergy Generation Corp,2866,FirstEnergy W H Sammis,OH,6,OP,4,1969,ON,,,, ,Ohio River,OHIO RIVER,SW,FR,"303,859",5,1996, , , , , , ,,,,, , ,"1,149", , ,91,,308,21,36,1
6526,FirstEnergy Generation Corp,2866,FirstEnergy W H Sammis,OH,7,OP,9,1971,ON,,,, ,Ohio River,OHIO RIVER,SW,FR,"386,892",5,1996, , , , , , ,,,,, , ,"3,679", , ,91,,308,21,36,1
6526,FirstEnergy Generation Corp,2878,FirstEnergy Bay Shore,OH,BSCS,OP,8,1955,ON,,,, ,Lake Erie,LAKE ERIE,SW,FR,"515,707",5,1963, , , , , , ,,,,, , ,"3,298", , , ,"3,600",,14,3,1
6526,FirstEnergy Generation Corp,6094,FirstEnergy Bruce Mansfield,PA,1,OP,4,1976,RN,,,, ,Ohio River,OHIO RIVER,SW,FR,"14,363", , , , , , ,4,1976,NW,,,,"299,819",6,"10,286", ,"7,792", ,12, ,15, ,1
6526,FirstEnergy Generation Corp,6094,FirstEnergy Bruce Mansfield,PA,2,OP,10,1977,RN,,,, ,Ohio River,OHIO RIVER,SW,FR,"14,363", , , , , , ,10,1977,NW,,,,"299,819",6,"10,072", ,"7,468", ,12, ,15, ,1
6526,FirstEnergy Generation Corp,6094,FirstEnergy Bruce Mansfield,PA,3,OP,9,1980,RN,,,, ,Ohio River,OHIO RIVER,SW,FR,"14,363", , , , , , ,9,1980,NW,,,,"299,819",6,"17,330", ,"14,547", ,12, ,15, ,1
6541,Formosa Plastics Corp,10554,Formosa Utility Venture Ltd,TX,TTW-60,OP,4,1993,RI,,,, ,LAKE TEXANAcomma MUNICIPAL,,SW,FR,500,4,1993, , , , ,4,1993,MW,,,,"88,000",3.43,995, ,855,10,350, ,29, ,1
6541,Formosa Plastics Corp,10554,Formosa Utility Venture Ltd,TX,TTW-70,OP,9,2002,RI,,,, ,LAKE TEXANAcomma MUNICIPAL,,SW,FR,450,9,2002, , , , ,9,2002,MW,,,,"70,400",2.48,"1,376", ,780,14,350, ,29, ,1
6541,Formosa Plastics Corp,56708,CFB Power Plant,TX,W7101,OP,9,2011,RI,,,, ,Lake Texana,,SW,FR,"1,966",9,2011, , , , ,9,2011,MW,,,,"125,224",6,"3,310", ,"3,250",60,350, ,29, ,1
6541,Formosa Plastics Corp,56708,CFB Power Plant,TX,W7201,OP,4,2011,RI,,,, ,Lake Texana,,SW,FR,"1,966",4,2011, , , , ,4,2011,MW,,,,"125,224",6,"3,310", ,"3,250",60,350, ,29, ,1
6589,Georgia-Pacific Consr Prods LP-Muskogee,10362,Muskogee Mill,OK,1,OP,6,1979,RI,,,, ,Arkansas River,Arkansas River,SW,FR,"12,500", , , , , , ,6,1979,MW,,,,"43,088",3, , , , ,,,,,1
6616,Fort Pierce Utilities Authority,56400,Treasure Coast Energy Center,FL,C-TWR1,OP,5,2008,RI,,,, ,Well Water + Treated Effluent,Deep injection well,GW,SA,"1,023", , , , , , ,5,2008,MW,,,,"105,924",2.28, , , , , , , , ,1
6693,FPL Energy Marcus Hook LP,55801,FPL Energy Marcus Hook LP,PA,TWR1,OP,12,2004,RI,,,, ,Delaware River,Delaware River,SW,FR,"3,142", , , , , , ,12,2004,MW,,,,"113,105",7, , , , ,600, ,10, ,1
6763,Freestone Power Generation LLC,55226,Freestone Energy Center,TX,1,OP,6,2002,RI,,,,0%,Richland Chambers Lake,Trinity RIver,SW,FR,"2,693", , , , , , ,6,2002,MW,,,,"200,179",2.3,"2,188", ,"2,188", , , , , ,3
6763,Freestone Power Generation LLC,55226,Freestone Energy Center,TX,2,OP,6,2002,RI,,,, ,Richland Chambers Lake,Trinity River,SW,FR,"2,693", , , , , , ,6,2002,MW,,,,"200,179",2.3,"2,188", ,"2,188", , , , , ,3
6779,City of Fremont - (NE),2240,Lon Wright,NE,6,OP,1,1958,ON,,,, ,Wells,Hot water ditch to Elkhorn river,GW,FR,"8,528", , , , , , , , ,,,,, , ,232, , , , , , , ,1
6779,City of Fremont - (NE),2240,Lon Wright,NE,7,OP,8,1963,ON,,,, ,Wells,Hot water ditch to Elkhorn river,GW,FR,"12,567", , , , , , , , ,,,,, , ,264, , , , , , , ,1
6779,City of Fremont - (NE),2240,Lon Wright,NE,8,OP,10,1976,RI,,,, ,Wells,,GW,FR,925,10,1976, , , , ,10,1976,MW,,,,"68,671",0.6,315, ,315, , , , , ,1
6832,Entergy RISE,55107,Entergy Rhode Island State Energy LP,RI,CT1,OP,11,2002,RN,,,, ,CITY OF CRANSTON WPCF,Plant Cooling System,PD,BE,"3,007", , , , , , ,11,2002,NW,,,,"123,429",0.5,"1,000", ,"1,000", , , , , ,1
6844,FPLE Forney LP,55480,Forney Energy Center,TX,C TOW1,OP,6,2003,RI,,,,0%,Duck Creek Water Treatment,Trinity River,PD,BE,"3,591",6,2003, , , , ,6,2003,MW,,,,"442,996",22.3,"10,002", ,"10,000",2, , , , ,1
6844,FPLE Forney LP,55480,Forney Energy Center,TX,C TOW2,OP,5,2003,RI,,,,0%,Duck Creek Water Treatment,Trinity River,PD,BE,"3,591",6,2003, , , , ,6,2003,MW,,,,"442,996",22.3,"10,002", ,"10,000",2, , , , ,1
6854,NextEra Energy Seabrook LLC,6115,Seabrook,NH,001,OP,8,1990,ON,,,, ,Atlantic Ocean,Atlantic Ocean,SW,SA,"411,129",8,1990, , , , , , ,,,,, , ,396, , , ,"7,000","5,000",50,60,3
6909,Gainesville Regional Utilities,663,Deerhaven Generating Station,FL,T1,OP,6,1970,RI,,,, ,Wells in Floridan Aquifer,,GW,FR,"56,000", , , , , , ,6,1970,MW,,,,"56,000",1,369, ,369, , , , , ,1
6909,Gainesville Regional Utilities,663,Deerhaven Generating Station,FL,T2,OP,10,1981,RI,,,, ,Wells in Floridan Aquifer,,GW,FR,"130,000", , , , , , ,10,1981,MW,,,,"130,000",1.5,"2,124", ,"2,124", , , , , ,1
6958,City of Garland - (TX),3576,Ray Olinger,TX,C1,OP,7,1967,ON,,,, ,LAKE LAVON,LAKE LAVON,SW,FR,"65,081", , , , , , , , ,,,,, , ,265, , , ,20,300,15,10,1
6958,City of Garland - (TX),3576,Ray Olinger,TX,C2,OP,5,1971,ON,,,, ,LAKE LAVON,LAKE LAVON,SW,FR,"73,159", , , , , , , , ,,,,, , ,220, , , ,20,300,15,10,1
6958,City of Garland - (TX),3576,Ray Olinger,TX,C3,OP,12,1975,ON,,,, ,LAKE LAVON,LAKE LAVON,SW,FR,"112,208", , , , , , , , ,,,,, , ,385, , , ,20,405,15,10,1
6958,City of Garland - (TX),4266,Spencer,TX,1,RE,6,1955,RI,,,, ,Municipal,,,,"3,142", , , , , , ,6,1955,MW,,,,"29,623",1,235, ,235, , , , , ,1
6958,City of Garland - (TX),4266,Spencer,TX,2,RE,6,1955,RI,,,, ,Municipal,,,,"3,142", , , , , , ,6,1955,MW,,,,"29,623",1,235, ,235, , , , , ,1
6958,City of Garland - (TX),4266,Spencer,TX,3,RE,6,1962,RI,,,, ,Municipal,,,,"2,693", , , , , , ,6,1962,MW,,,,"27,828",1,328, ,328, , , , , ,1
6958,City of Garland - (TX),4266,Spencer,TX,4,OP,6,1966,RI,,,, ,Municipality,Municipality,PD,BE,"7,181", , , , , , ,6,1966,MW,,,,"53,860",1,534, ,534, , , , , ,1
6958,City of Garland - (TX),4266,Spencer,TX,5,OP,6,1973,RI,,,, ,Municipality,Municipality,PD,BE,"8,079", , , , , , ,6,1973,MW,,,,"59,695",1,819, ,819, , , , , ,1
7140,Georgia Power Co,649,Vogtle,GA,1,OP,5,1987,RN,,,, ,Savannah River,Savannah River,SW,FR,"20,000", , , , , , ,5,1987,NW,,,,"483,840",0.002,"85,979", , , ,100,100,15,15,3
7140,Georgia Power Co,649,Vogtle,GA,2,OP,5,1989,RN,,,, ,Savannah River,Savannah River,SW,FR,"20,000", , , , , , ,5,1989,NW,,,,"483,840",0.002,"27,463", , , ,100,100,15,15,3
7140,Georgia Power Co,649,Vogtle,GA,3,CO,6,2019,RN,,,, ,Savannah River,Savannah River,SW,FR,"19,434", , , , , , ,6,2016,NW,,,,"631,057",0.002, , , , ,,40,15,8,3
7140,Georgia Power Co,649,Vogtle,GA,4,CO,6,2020,RN,,,, ,Savannah River,Savannah River,SW,FR,"19,434", , , , , , ,6,2017,NW,,,,"631,057",0.002, , , , ,,40,15,8,3
7140,Georgia Power Co,703,Bowen,GA,1CT,OP,10,1971,RN,,,, ,Etowah River,Etowah River,SW,FR,"21,544",10,1971, , , , ,10,1971,NW,,,,"258,078",0.002,"3,828", ,"2,500", ,,,15,,1
7140,Georgia Power Co,703,Bowen,GA,2CT,OP,9,1972,RN,,,, ,Etowah River,Etowah River,SW,FR,"21,544",9,1972, , , , ,9,1972,NW,,,,"258,078",0.002,"3,443", ,"2,500", ,,,15,,1
7140,Georgia Power Co,703,Bowen,GA,3CT,OP,12,1974,RN,,,, ,Etowah River,Etowah River,SW,FR,"21,544",12,1974, , , , ,12,1974,NW,,,,"309,694",0.002,"5,652", ,"3,000", ,,,15,,1
7140,Georgia Power Co,703,Bowen,GA,4CT,OP,11,1975,RN,,,, ,Etowah River,Etowah River,SW,FR,"21,544",11,1975, , , , ,11,1975,NW,,,,"309,694",0.002,"5,652", ,"3,000", ,,,15,,1
7140,Georgia Power Co,708,Hammond,GA,1,OP,6,1954,ON,,,, ,Coosa River,Coosa River,SW,FR,"193,895", , , , , , , , ,,,,, , , , , , ,,100,12,10,1
7140,Georgia Power Co,708,Hammond,GA,2,OP,6,1954,ON,,,, ,Coosa River,Coosa River,SW,FR,"193,895", , , , , , , , ,,,,, , , , , , ,,100,12,10,1
7140,Georgia Power Co,708,Hammond,GA,3,OP,6,1955,ON,,,, ,Coosa River,Coosa River,SW,FR,"193,895", , , , , , , , ,,,,, , , , , , ,,100,12,10,1
